RESPOND_ID,EXAMIN_BEGIN_DE,HOLD_INDVDL_MVMN_MN_ONE_TY,SEXDSTN_FLAG_NM,AGRDE_FLAG_NM,HSHLD_COMPO_NM,HSHLD_INCOME_DGREE_NM,OCCP_CL_NM,ANSWRR_OC_AREA_NM
144320,20230701,"오토바이(바이크, 스쿠터)",남성,50대,자녀 성인기(막내가 대학생～결혼 전),400만원 내외,자영업,인천
144336,20230701,전동 킥보드,여성,30대,자녀 유아기(막내가 초등학교 입학 전),700만원 내외,기술/숙련직,경기
144350,20230701,전동 킥보드,남성,30대,자녀 유아기(막내가 초등학교 입학 전),300만원 내외,기술/숙련직,경기
144351,20230701,전기 자전거,여성,30대,1인 가구,"1,100~1,500만원 내외",사무직,서울
144357,20230701,전기 자전거,여성,40대,자녀 독립기(막내가 결혼한 상태),"1,100~1,500만원 내외",사무직,서울
144358,20230701,전기 자전거,남성,60대 이상,자녀 성인기(막내가 대학생～결혼 전),500만원 내외,무직/기타,경북
144360,20230701,전기 자전거,여성,40대,자녀 성장기(막내가 초등학생～고등학생),200만원 내외,무직/기타,인천
144376,20230701,전동 킥보드,남성,50대,자녀 성장기(막내가 초등학생～고등학생),700만원 내외,기술/숙련직,충남
144380,20230701,"오토바이(바이크, 스쿠터)",남성,40대,자녀 성장기(막내가 초등학생～고등학생),500만원 내외,자영업,경남
144387,20230701,"오토바이(바이크, 스쿠터)",여성,50대,자녀 독립기(막내가 결혼한 상태),500만원 내외,자영업,경북
144392,20230701,전동 킥보드,남성,50대,자녀 성인기(막내가 대학생～결혼 전),모름,무직/기타,부산
144402,20230701,전기 자전거,남성,60대 이상,1인 가구,모름,자영업,경북
144418,20230701,전동 킥보드,남성,40대,1인 가구,800만원 내외,일반 공무원/준공무원,경기
144419,20230701,전동 킥보드,여성,40대,자녀 성장기(막내가 초등학생～고등학생),"1,000만원 내외",사무직,인천
144423,20230701,전동 스케이트보드,남성,40대,자녀 성장기(막내가 초등학생～고등학생),300만원 내외,사무직,대구
144447,20230701,전동 킥보드,남성,60대 이상,자녀 성인기(막내가 대학생～결혼 전),400만원 내외,무직/기타,부산
144454,20230701,전동 스케이트보드,남성,20대,1인 가구,700만원 내외,무직/기타,경기
144471,20230701,"오토바이(바이크, 스쿠터)",여성,40대,자녀 성장기(막내가 초등학생～고등학생),500만원 내외,무직/기타,경기
144473,20230701,전동 킥보드,여성,50대,신혼기 초과(자녀없음),700만원 내외,전업주부,경기
144494,20230701,전동 킥보드,여성,40대,자녀 성장기(막내가 초등학생～고등학생),600만원 내외,경영/관리직,경기
144503,20230701,"오토바이(바이크, 스쿠터)",남성,50대,자녀 성장기(막내가 초등학생～고등학생),300만원 내외,일반 공무원/준공무원,경기
144510,20230701,전기 자전거,여성,30대,1인 가구,500만원 내외,무직/기타,광주
144516,20230701,전기 자전거,여성,50대,자녀 성인기(막내가 대학생～결혼 전),900만원 내외,기술/숙련직,전북
144524,20230701,전기 자전거,남성,50대,자녀 성인기(막내가 대학생～결혼 전),"1,600~2,000만원 내외",경영/관리직,충남
144532,20230701,전동 스쿠터,남성,60대 이상,자녀 독립기(막내가 결혼한 상태),600만원 내외,기술/숙련직,충남
144558,20230701,전기 자전거,여성,40대,자녀 성장기(막내가 초등학생～고등학생),900만원 내외,판매/서비스직,충남
144563,20230701,"오토바이(바이크, 스쿠터)",남성,20대,1인 가구,400만원 내외,기술/숙련직,전북
144575,20230701,전기 자전거,남성,60대 이상,신혼기 초과(자녀없음),200만원 내외,자영업,경남
144596,20230701,전기 자전거,여성,40대,자녀 성장기(막내가 초등학생～고등학생),"1,100~1,500만원 내외",무직/기타,경기
144604,20230701,"오토바이(바이크, 스쿠터)",남성,40대,신혼기 초과(자녀없음),500만원 내외,자영업,경기
144625,20230701,"오토바이(바이크, 스쿠터)",남성,40대,자녀 유아기(막내가 초등학교 입학 전),400만원 내외,기술/숙련직,경기
144631,20230701,전기 자전거,남성,40대,자녀 유아기(막내가 초등학교 입학 전),"2,100만원 이상",판매/서비스직,서울
144635,20230701,전기 자전거,남성,30대,1인 가구,300만원 내외,자영업,전북
144641,20230701,전기 자전거,여성,20대,자녀 성인기(막내가 대학생～결혼 전),"1,000만원 내외",무직/기타,서울
144644,20230701,"오토바이(바이크, 스쿠터)",남성,30대,1인 가구,"2,100만원 이상",자영업,경북
144708,20230701,전기 자전거,남성,60대 이상,자녀 독립기(막내가 결혼한 상태),500만원 내외,경영/관리직,전남
144711,20230701,전기 자전거,남성,40대,신혼기(자녀없음),600만원 내외,자영업,인천
144763,20230701,전동 킥보드,남성,30대,자녀 유아기(막내가 초등학교 입학 전),600만원 내외,일반 공무원/준공무원,강원
144774,20230701,"오토바이(바이크, 스쿠터)",남성,50대,자녀 성장기(막내가 초등학생～고등학생),200만원 내외,자영업,서울
144786,20230701,전기 자전거,남성,30대,신혼기(자녀없음),"1,100~1,500만원 내외",기술/숙련직,서울
144787,20230701,"오토바이(바이크, 스쿠터)",남성,40대,1인 가구,500만원 내외,자영업,경남
144788,20230701,전동 휠,남성,50대,자녀 성인기(막내가 대학생～결혼 전),"1,000만원 내외",경영/관리직,경기
144793,20230701,"오토바이(바이크, 스쿠터)",여성,50대,자녀 성인기(막내가 대학생～결혼 전),500만원 내외,사무직,울산
144832,20230701,"오토바이(바이크, 스쿠터)",남성,50대,1인 가구,300만원 내외,기술/숙련직,울산
144836,20230701,"오토바이(바이크, 스쿠터)",남성,40대,자녀 성장기(막내가 초등학생～고등학생),800만원 내외,자영업,경기
144847,20230701,"오토바이(바이크, 스쿠터)",남성,50대,자녀 성인기(막내가 대학생～결혼 전),"1,000만원 내외",자영업,서울
144861,20230701,전기 자전거,남성,50대,자녀 성인기(막내가 대학생～결혼 전),500만원 내외,사무직,경기
144867,20230701,전동 스케이트보드,남성,30대,1인 가구,모름,사무직,대전
144880,20230701,전동 스쿠터,남성,40대,1인 가구,500만원 내외,사무직,충남
144892,20230701,"오토바이(바이크, 스쿠터)",남성,50대,자녀 성인기(막내가 대학생～결혼 전),700만원 내외,일반 공무원/준공무원,서울
144903,20230701,전동 킥보드,여성,50대,자녀 성인기(막내가 대학생～결혼 전),"1,000만원 내외",기술/숙련직,서울
144919,20230701,전동 킥보드,남성,60대 이상,1인 가구,200만원 내외,무직/기타,대구
144920,20230701,"오토바이(바이크, 스쿠터)",여성,40대,자녀 성장기(막내가 초등학생～고등학생),700만원 내외,일반 공무원/준공무원,충남
144927,20230701,전동 킥보드,남성,50대,자녀 성인기(막내가 대학생～결혼 전),800만원 내외,일반 공무원/준공무원,경남
144973,20230701,전기 자전거,여성,40대,자녀 성장기(막내가 초등학생～고등학생),600만원 내외,무직/기타,경기
144983,20230701,"오토바이(바이크, 스쿠터)",남성,60대 이상,자녀 성인기(막내가 대학생～결혼 전),600만원 내외,기술/숙련직,경기
144986,20230701,"오토바이(바이크, 스쿠터)",남성,40대,1인 가구,500만원 내외,자영업,경남
144995,20230701,전기 자전거,남성,60대 이상,자녀 성인기(막내가 대학생～결혼 전),"1,100~1,500만원 내외",자영업,서울
145006,20230701,전기 자전거,남성,60대 이상,자녀 성인기(막내가 대학생～결혼 전),700만원 내외,자영업,서울
145018,20230701,전동 스쿠터,여성,40대,1인 가구,600만원 내외,일반 공무원/준공무원,서울
145021,20230701,전동 킥보드,남성,40대,자녀 성장기(막내가 초등학생～고등학생),"1,100~1,500만원 내외",자영업,경기
145035,20230701,전동 킥보드,여성,40대,자녀 성장기(막내가 초등학생～고등학생),600만원 내외,일반 공무원/준공무원,인천
145040,20230701,전동 스쿠터,여성,20대,1인 가구,300만원 내외,기술/숙련직,경기
145049,20230701,"오토바이(바이크, 스쿠터)",남성,60대 이상,자녀 성인기(막내가 대학생～결혼 전),300만원 내외,무직/기타,충남
145057,20230701,전동 킥보드,여성,60대 이상,신혼기 초과(자녀없음),300만원 내외,무직/기타,전남
145074,20230701,"오토바이(바이크, 스쿠터)",남성,60대 이상,자녀 성인기(막내가 대학생～결혼 전),700만원 내외,자영업,서울
145083,20230701,"오토바이(바이크, 스쿠터)",여성,50대,자녀 성인기(막내가 대학생～결혼 전),600만원 내외,자영업,서울
145096,20230701,"오토바이(바이크, 스쿠터)",남성,50대,자녀 성장기(막내가 초등학생～고등학생),"1,600~2,000만원 내외",자영업,서울
145102,20230701,"오토바이(바이크, 스쿠터)",남성,40대,자녀 성장기(막내가 초등학생～고등학생),600만원 내외,전문직,대전
145112,20230701,전동 킥보드,남성,40대,자녀 성장기(막내가 초등학생～고등학생),"1,000만원 내외",사무직,경기
145121,20230701,"오토바이(바이크, 스쿠터)",여성,50대,자녀 성인기(막내가 대학생～결혼 전),900만원 내외,사무직,경기
145127,20230701,전동 킥보드,남성,60대 이상,자녀 성인기(막내가 대학생～결혼 전),"1,100~1,500만원 내외",무직/기타,서울
145136,20230701,"오토바이(바이크, 스쿠터)",남성,40대,자녀 유아기(막내가 초등학교 입학 전),400만원 내외,기술/숙련직,충남
145155,20230701,전기 자전거,남성,60대 이상,자녀 성인기(막내가 대학생～결혼 전),"1,100~1,500만원 내외",판매/서비스직,서울
145165,20230701,"오토바이(바이크, 스쿠터)",남성,50대,자녀 성인기(막내가 대학생～결혼 전),300만원 내외,자영업,경북
145171,20230701,"오토바이(바이크, 스쿠터)",남성,60대 이상,1인 가구,100만원 이하,무직/기타,부산
145205,20230701,전기 자전거,남성,40대,자녀 성장기(막내가 초등학생～고등학생),500만원 내외,판매/서비스직,서울
145208,20230701,전기 자전거,남성,30대,자녀 유아기(막내가 초등학교 입학 전),300만원 내외,사무직,경기
145217,20230701,"오토바이(바이크, 스쿠터)",남성,40대,자녀 성장기(막내가 초등학생～고등학생),500만원 내외,기술/숙련직,강원
145218,20230701,전기 자전거,남성,40대,자녀 성장기(막내가 초등학생～고등학생),800만원 내외,사무직,서울
145232,20230701,전기 자전거,여성,40대,1인 가구,300만원 내외,무직/기타,광주
145261,20230701,"오토바이(바이크, 스쿠터)",남성,60대 이상,자녀 독립기(막내가 결혼한 상태),500만원 내외,무직/기타,충남
145268,20230701,전동 킥보드,남성,40대,자녀 성장기(막내가 초등학생～고등학생),"1,600~2,000만원 내외",자영업,인천
145284,20230701,"오토바이(바이크, 스쿠터)",남성,60대 이상,자녀 독립기(막내가 결혼한 상태),500만원 내외,무직/기타,경북
145323,20230701,"오토바이(바이크, 스쿠터)",남성,40대,자녀 성장기(막내가 초등학생～고등학생),600만원 내외,무직/기타,서울
145326,20230701,"오토바이(바이크, 스쿠터)",남성,50대,자녀 성인기(막내가 대학생～결혼 전),"2,100만원 이상",자영업,경기
145341,20230701,전기 자전거,남성,60대 이상,자녀 성인기(막내가 대학생～결혼 전),"1,000만원 내외",자영업,서울
145348,20230701,전기 자전거,남성,40대,신혼기(자녀없음),400만원 내외,일반 공무원/준공무원,서울
145360,20230701,"오토바이(바이크, 스쿠터)",남성,30대,자녀 성장기(막내가 초등학생～고등학생),300만원 내외,일반 공무원/준공무원,서울
145374,20230701,"오토바이(바이크, 스쿠터)",남성,50대,자녀 성인기(막내가 대학생～결혼 전),800만원 내외,자영업,울산
145376,20230701,"오토바이(바이크, 스쿠터)",여성,40대,1인 가구,400만원 내외,무직/기타,충북
145386,20230701,"오토바이(바이크, 스쿠터)",여성,40대,자녀 유아기(막내가 초등학교 입학 전),600만원 내외,무직/기타,충남
145387,20230701,"오토바이(바이크, 스쿠터)",남성,40대,자녀 성장기(막내가 초등학생～고등학생),200만원 내외,사무직,전남
145401,20230701,전동 킥보드,남성,40대,자녀 성장기(막내가 초등학생～고등학생),500만원 내외,사무직,인천
145406,20230701,전동 킥보드,여성,40대,자녀 성장기(막내가 초등학생～고등학생),700만원 내외,기술/숙련직,부산
145408,20230701,"오토바이(바이크, 스쿠터)",남성,60대 이상,자녀 성인기(막내가 대학생～결혼 전),400만원 내외,무직/기타,전남
