prcha_prrrg_prduc_id,info_obtn_dt,auser_sxdst_cd,age_group_cd,occpn_nm,hshld_incm_group_nm,mrrg_yn_nm,chdrn_yn_nm,rsid_fom_nm,auser_ara_ctprv_nm,auser_ara_gu_nm,auser_ara_dong_nm,craln_tlphn_mkr_nm,craln_tlphn_sbscr_cmpn_nm,prduc_ctgry_lrcls_nm,prduc_ctgry_mdcls_nm,prduc_ctgry_smcls_nm,otdr_prduc_nm,info_obtn_site_url
D***0,201910**,F,4,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,광주,동구,광산동,삼성,SKT,레저/자동차,자전거/용품,자전거,[삼천리자전거][삼천리]여성용 클래식 자전거 라니아 22인치,http://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=1203462725
D***1,201910**,F,2,"교직 (교사, 유치원교사, 학원강사)",500~599만원,아니오,          ,아파트/ 주상복합,서울,영등포구,영등포동,애플,SKT,레저/자동차,자전거/용품,자전거액세서리,"자전거커버,바이크린,자전거,자전거용품,싸이클",http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1170093481
D***1,201910**,F,3,"사무직 (일반사무직, 공무원, 직업군인)",800~899만원,아니오,          ,아파트/ 주상복합,경기,안양시 동안구,관양동,애플,SKT,레저/자동차,자전거/용품,자전거,지멘스여성용 부인용 자전거 클래식 24 26인치,http://item.gmarket.co.kr/Item?goodscode=1110235162
D***2,201910**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,예    ,자녀 없음 ,아파트/ 주상복합,충남,아산시,배방읍,LG,알뜰폰(MVNO),자전거/보드,자전거바구니/가방,크로스가방,엑스피크빅파우치 자전거 휴대폰파우치,http://item.gmarket.co.kr/Item?goodscode=1187012636
D***7,201910**,M,4,"생산/노무직 (생산감독, 경비원, 공장근로자)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,부산,해운대구,좌3동,기타,SKT,레저/자동차,자전거/용품,자전거액세서리,[VELO]VL3147전립선안장 - MTB 로드 싸이클 자전거 전립선 벨로 쿠션안장,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1099006895
D***2,201910**,F,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 없음 ,연립주택/ 다세대/ 빌라,부산,수영구,남천1동,애플,KT,자전거,튜닝용품,거치대/보관대,노스바이크스마트폰 자전거거치대 핸드폰 휴대폰 가방,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1016944642
D***6,201910**,F,3,"사무직 (일반사무직, 공무원, 직업군인)","1,000만원 이상",예    ,자녀 있음 ,아파트/ 주상복합,광주,동구,지산동,삼성,알뜰폰(MVNO),자전거,튜닝용품,흙받이,자전거흙받이(한세트)삼천리자전거 레스포정품/흙튀김방지 물받이/선택,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=12932278
D***8,201910**,M,4,"자영업 (도소매업, 숙박업, 미용업)",300~399만원,아니오,          ,아파트/ 주상복합,대구,북구,고성동2가,기타,알뜰폰(MVNO),레저/자동차,자전거/용품,자전거액세서리,자전거비밀번호 자물쇠 (소)  No75,http://item.gmarket.co.kr/Item?goodscode=1235749090
D***3,201910**,M,5,"판매직 (상점점원, 보험설계사, 노점상)",300~399만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,경기,화성시,봉담읍,기타,SKT,자전거,튜닝용품,트레일러,알톤키즈 트레일러/자전거/캐리어/손잡이/보조바퀴,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1249445352
D***,201910**,F,4,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,서울,강동구,상일동,삼성,SKT,레저/자동차,자전거/용품,헬멧/보호장비,자전거헬멧/자전거용품/큰/삼천리헬멧/성인/아동헬멧,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1044088173
D***,201910**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,아니오,          ,아파트/ 주상복합,광주,서구,화정3동,삼성,SKT,자전거,튜닝용품,속도계,자전거무선속도계 엑스헌터 자전거속도계 자전거용품,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1249839989
D***,201910**,F,2,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,부산,금정구,남산동,삼성,SKT,자전거,튜닝용품,흙받이,자전거흙받이/짐받이가방/강철크롬짐받이/받침대/보조안장/쇼바형짐받이/자전거용품,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1081764401
D***,201910**,F,2,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,서울,금천구,독산1동,삼성,SKT,레저/자동차,자전거/용품,자전거액세서리,SCHWALBE슈발베 타이어레버 3개한세트 타이어교체 / 튜블러 시멘트/리무버/이지핏 악세사리,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1263501442
D***,201910**,M,5,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,강원,동해시,삼화동,삼성,SKT,레저/자동차,자전거/용품,자전거,[알톤]갤럽22 21단 앞쇼바 7~11세 시마노인투스기어,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1230962682
D***5,201910**,M,5,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,경북,구미시,봉곡동,삼성,SKT,자전거,자전거신발/고글/헬멧,보호대,(가온들)나스카/쿨토시/기능성팔토시/스포츠골프토시,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=11387459
D***4,201910**,M,2,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,경기,광주시,오포읍,삼성,SKT,자전거,자전거신발/고글/헬멧,장갑,자전거방한토시 바이크 핸들덮개 방한커버 손토시,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1164858474
D***2,201910**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,경남,김해시,장유면,삼성,SKT,레저/자동차,자전거/용품,자전거,[삼천리]접이자전거비타민24 24형 7단 미니벨로 폴딩,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1208645013
D***2,201910**,M,2,"학생 (초중고학생, 대학생, 대학원생)",500~599만원,아니오,          ,아파트/ 주상복합,경기,김포시,양촌면,애플,SKT,자전거/보드,자전거헬멧,기타브랜드 헬멧,[삼천리자전거]미니마우스 헬멧보호대 세트 어린이 자전거 킥보드/ 삼천리자전거,http://item.gmarket.co.kr/Item?goodscode=1112014699
D***3,201910**,F,3,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 없음 ,아파트/ 주상복합,강원,강릉시,교1동,애플,SKT,레저/자동차,자전거/용품,자전거의류/잡화,[엠씨엔]MCN 통기성좋고 시원한 매쉬마스크/UV자외선 벌레차단,http://item.gmarket.co.kr/Item?goodscode=1104924744
D***9,201910**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,경기,안양시 만안구,안양1동,삼성,SKT,자전거/보드,자전거바구니/가방,크로스가방,[엑스피크]2포켓 스마트폰 파우치/암밴드+목걸이 기본증정,http://item.gmarket.co.kr/Item?goodscode=1187012646
D***2,201910**,F,4,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,광주시,회덕동,삼성,SKT,자전거/보드,자전거장갑/잡화,자전거장갑,[프로스펙스]스마트 방한장갑 등산장갑 자전거장갑 겨울장갑 축구,http://item.gmarket.co.kr/Item?goodscode=1150372758
D***5,201910**,M,5,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,서울,강남구,개포동,삼성,SKT,자전거,자전거관리용품,에어펌프(발펌프),국산삼흥 발펌프 공기주입기 손펌프 에어펌프 자전거펌프 공 오토바이 바이크 휴대용 쌍발펌프 튜브 스포,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1105695651
D***8,201910**,M,4,"판매직 (상점점원, 보험설계사, 노점상)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,은평구,불광2동,LG,SKT,자전거,자전거신발/고글/헬멧,신발,에코사이클링/스피닝슈즈/스피닝운동화/스피닝신발/클릿슈즈/사이클운동화/사이클신발/사이클슈즈/클릿포함,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1262545428
D***1,201910**,F,4,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,군포시,산본1동,삼성,KT,레저/자동차,자전거/용품,자전거의류/잡화,아동.유아.어린이/무릎보호대.헬멧.장갑 세트/자전거용품.인라인스케이트.씽씽카.안전용품.블랙프라이데이,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1066221250
D***,201910**,M,4,"자영업 (도소매업, 숙박업, 미용업)",300~399만원,아니오,          ,연립주택/ 다세대/ 빌라,경기,고양시 덕양구,내유동,삼성,LG U+,캠핑/골프/헬스/자전거,자전거의류/용품,신발,뉴발란스CRT300 스니커즈 운동화 (CRT300CA),http://www.hnsmall.com/display/goods.do?goods_code=12922166
D***,201910**,F,2,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,전남,목포시,하당동,삼성,SKT,자전거/보드,자전거라이트,자전거라이트/전조등,지바코76L 폴딩 립스탑 멀티 백 캠핑가방 수납가방,http://item.gmarket.co.kr/Item?goodscode=1111364071
D***,201910**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,서울,양천구,목1동,삼성,SKT,자전거/보드,자전거타이어/부품,자전거튜브,[흥아]흥아 26인치x1.75/2.125 프레스타 60mm 자전거튜브,http://item.gmarket.co.kr/Item?goodscode=1284816502
D***,201910**,F,5,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,경기,성남시 분당구,야탑동,삼성,SKT,자전거/보드,자전거타이어/부품,자전거튜브,[CST]700x25/32C fv48mm 자전거튜브 프레스타 흥아 켄다,http://item.gmarket.co.kr/Item?goodscode=1283527298
D***,201910**,M,2,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,강원,고성군,간성읍,삼성,SKT,자전거,자전거,MTB,앞뒤쇼바접이식 21단 26인치 입문 통학 출퇴근용 MTB,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1082913347
D***,201910**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,부산,동래구,온천1동,삼성,SKT,자전거,자전거관리용품,에어펌프(발펌프),발펌프/튜브/휴대용/쌍발/자전거/공기주입기/에어펌프/타이어공기/축구공/농구공/바람넣기/외발/강력발펌프,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1091662162
D***5,201910**,F,5,"주부 (전업주부, 파트타임 근무 주부)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,인천,연수구,송도동,삼성,SKT,자전거,자전거관리용품,에어펌프(발펌프),국산삼흥 발펌프 공기주입기 손펌프 에어펌프 자전거,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1105695651
D***5,201910**,M,4,"생산/노무직 (생산감독, 경비원, 공장근로자)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,안산시 상록구,월피동,애플,SKT,캠핑/골프/헬스/자전거,자전거의류/용품,신발,뉴발란스운동화 574 NEWBALANCE 574 (ML574SS2),http://www.hnsmall.com/display/goods.do?goods_code=11979567
D***8,201910**,M,2,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,서울,강서구,화곡8동,삼성,SKT,레저/자동차,자전거/용품,헬멧/보호장비,GIFT삼천리 헬멧 SH330S 선바이저 자전거용품 인라인,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=115415058
D***8,201910**,M,5,"판매직 (상점점원, 보험설계사, 노점상)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,파주시,광탄면,기타,SKT,자전거,자전거신발/고글/헬멧,헬멧,코아브어반st 자전거 헬멧 성인용 용품 보드 인라인,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1219634494
D***4,201910**,F,5,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,고양시 일산동구,풍동,삼성,LG U+,레저/자동차,자전거/용품,자전거,알톤베네통BKS18/16 어린이자전거 삼천리 아동자전거,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1215156477
D***3,201910**,M,2,"학생 (초중고학생, 대학생, 대학원생)",200~299만원,아니오,          ,아파트/ 주상복합,경기,안양시 동안구,호계동,LG,SKT,자전거/보드,자전거액세서리,자전거커버,스타시빅C-01 옥스포드 210D 자전거 커버,http://item.gmarket.co.kr/Item?goodscode=1266415303
D***2,201910**,M,4,"전문직 (의사, 판검사, 예술가, 종교인)",300~399만원,아니오,          ,아파트/ 주상복합,서울,성동구,상왕십리동,삼성,SKT,자전거,자전거부품,브레이크레버,브레이크레버/아동용/성인용/알로이브레이크레버/자전거부품/자전거브레이크레버,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1280791866
D***0,201910**,F,4,"교직 (교사, 유치원교사, 학원강사)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,파주시,문산읍,LG,LG U+,자전거/보드,로드자전거,알루미늄자전거,2017알톤 벨록스 CC 로드 사이클로크로스 자전거,http://item.gmarket.co.kr/Item?goodscode=1112776902
D***0,201910**,F,4,"교직 (교사, 유치원교사, 학원강사)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,파주시,문산읍,LG,LG U+,자전거/보드,자전거액세서리,자전거짐받이,바이크박스블랙   -  생활용 여성용 접이식 자전거 짐받이 거치용 접이식 짐 바구니,http://item.gmarket.co.kr/Item?goodscode=128833406
D***,201910**,M,2,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,대전,유성구,지족동,삼성,SKT,레저/자동차,자전거/용품,자전거액세서리,로드MTB 충전식 자전거라이트 용품 18650 배터리,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1004933124
D***,201910**,M,3,"전문직 (의사, 판검사, 예술가, 종교인)","1,000만원 이상",예    ,자녀 있음 ,아파트/ 주상복합,서울,양천구,목5동,삼성,SKT,자전거,자전거부품,페달,"토클립세트 (1쌍. 가죽밴드, 볼트 포함) Toe Clip Set 대만생산품. 픽시 클래식 로드 등 자전거 부품 용품",http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1114857336
